Date,Traffic Source,New vs Returning Visitors,Device Type,Browser Type,Operating System,Geographic Data - Country,Landing Page,Exit Page,Campaign,Page Views,Sessions,Bounce,Avg. Session Duration,Converted
2024-09-29,Direct,New,Mobile,Chrome,iOS,Karnataka,Product Page,Product Page,Holiday Discounts,2,0,Yes,6.08,No
2024-10-12,Paid,Returning,Mobile,Chrome,iOS,Odisha,Homepage,Product Page,Holiday Discounts,7,2,Yes,2.48,No
2024-09-30,Paid,Returning,Mobile,Chrome,iOS,Haryana,Homepage,Product Page,Product Launch,3,3,Yes,7.20,No
2024-09-09,Organic,New,Mobile,Chrome,iOS,Puducherry,Contact Us,Contact Us,Holiday Discounts,3,3,Yes,8.98,No
2024-10-03,Organic,Returning,Desktop,Chrome,Windows,Assam,Contact Us,Checkout,Holiday Discounts,6,4,No,5.39,Yes
2024-08-27,Organic,Returning,Desktop,Internet Explorer,Windows,Andhra Pradesh,Homepage,Product Page,Newsletter,6,6,No,4.48,Yes
2024-09-18,Direct,New,Desktop,Chrome,Windows,Tamil Nadu,Blog,Checkout,Spring Sale,8,4,No,6.04,No
2024-08-02,Referral,New,Mobile,Firefox,Android,Tamil Nadu,Homepage,Homepage,Holiday Discounts,5,2,Yes,3.01,No
2024-09-02,Direct,New,Mobile,Chrome,iOS,Karnataka,Contact Us,Blog,Product Launch,5,2,No,6.72,No
2024-07-18,Organic,New,Desktop,Chrome,Windows,Karnataka,Homepage,Product Page,Spring Sale,4,1,No,3.09,No
2024-07-26,Direct,New,Mobile,Chrome,iOS,Tamil Nadu,Homepage,Checkout,Product Launch,11,8,No,2.78,No
2024-09-30,Direct,New,Desktop,Chrome,Windows,Gujarat,Product Page,Product Page,Product Launch,4,3,No,5.89,Yes
2024-08-21,Referral,New,Mobile,Chrome,iOS,Telangana,Checkout,Checkout,Product Launch,7,2,No,2.86,No
2024-07-30,Organic,New,Mobile,Firefox,Android,Telangana,Homepage,Checkout,Spring Sale,6,2,Yes,2.47,No
2024-07-23,Organic,New,Mobile,Firefox,Android,Gujarat,Homepage,Contact Us,Spring Sale,6,2,Yes,4.28,No
2024-09-25,Organic,Returning,Mobile,Chrome,iOS,Tamil Nadu,Homepage,Checkout,Product Launch,9,2,Yes,1.12,No
2024-10-14,Direct,New,Mobile,Internet Explorer,Windows,Tamil Nadu,Product Page,Product Page,Spring Sale,4,2,No,5.16,Yes
2024-08-16,Direct,New,Mobile,Edge,Windows,Madhya Pradesh,Homepage,Product Page,Spring Sale,3,5,No,4.13,No
2024-09-08,Direct,New,Tablet,Safari,iOS,Uttar Pradesh,Blog,Checkout,Spring Sale,3,2,Yes,6.16,No
2024-10-08,Direct,New,Mobile,Chrome,iOS,Telangana,Homepage,Homepage,Spring Sale,1,5,No,2.05,No
2024-09-21,Direct,New,Desktop,Chrome,Windows,Jharkhand,Contact Us,Homepage,Holiday Discounts,2,1,No,5.15,Yes
2024-08-07,Organic,New,Mobile,Chrome,iOS,Andhra Pradesh,Product Page,Product Page,Holiday Discounts,3,0,Yes,1.35,No
2024-09-19,Paid,New,Mobile,Internet Explorer,Windows,Punjab,Homepage,Homepage,Spring Sale,8,2,No,2.76,Yes
2024-07-19,Organic,New,Desktop,Edge,Windows,Madhya Pradesh,Product Page,Homepage,Product Launch,3,1,No,7.08,Yes
2024-07-31,Organic,Returning,Desktop,Chrome,Windows,Haryana,Checkout,Homepage,Holiday Discounts,2,2,Yes,5.16,No
2024-09-08,Organic,New,Desktop,Chrome,Windows,Odisha,Contact Us,Product Page,Holiday Discounts,3,3,No,5.45,Yes
2024-07-30,Paid,New,Mobile,Chrome,iOS,Maharashtra,Homepage,Product Page,Product Launch,7,6,No,9.92,No
2024-09-30,Direct,New,Desktop,Chrome,Windows,Andhra Pradesh,Contact Us,Blog,Spring Sale,1,3,No,3.58,Yes
2024-10-03,Organic,New,Mobile,Chrome,iOS,Gujarat,Homepage,Checkout,Newsletter,2,4,No,8.57,No
2024-10-12,Direct,New,Desktop,Safari,macOS,Maharashtra,Contact Us,Product Page,Holiday Discounts,6,3,Yes,6.41,No
2024-09-08,Organic,New,Mobile,Firefox,Android,Tamil Nadu,Contact Us,Product Page,Product Launch,7,2,No,4.87,No
2024-09-13,Organic,New,Mobile,Chrome,Android,West Bengal,Blog,Product Page,Spring Sale,1,3,No,3.35,Yes
2024-09-29,Direct,Returning,Mobile,Chrome,Android,Maharashtra,Blog,Product Page,Newsletter,4,9,No,3.84,Yes
2024-09-03,Organic,New,Desktop,Edge,Windows,Rajasthan,Product Page,Product Page,Holiday Discounts,5,7,No,6.45,Yes
2024-08-19,Organic,Returning,Desktop,Chrome,Windows,Meghalaya,Blog,Homepage,Spring Sale,5,4,No,9.03,No
2024-09-22,Referral,New,Desktop,Firefox,macOS,Haryana,Blog,Blog,Holiday Discounts,1,0,Yes,7.00,No
2024-09-05,Direct,New,Mobile,Chrome,Android,Uttar Pradesh,Checkout,Product Page,Spring Sale,5,4,No,7.07,Yes
2024-09-29,Organic,Returning,Mobile,Safari,iOS,Maharashtra,Product Page,Product Page,Product Launch,3,0,Yes,2.13,No
2024-09-18,Organic,New,Mobile,Chrome,Android,Haryana,Product Page,Homepage,Product Launch,2,2,Yes,9.92,No
2024-07-24,Paid,New,Mobile,Firefox,Android,Maharashtra,Product Page,Product Page,Holiday Discounts,2,2,No,9.09,No
2024-09-23,Organic,New,Mobile,Safari,iOS,Telangana,Homepage,Blog,Holiday Discounts,5,2,Yes,8.90,No
2024-09-26,Organic,New,Mobile,Chrome,Android,Uttar Pradesh,Product Page,Product Page,Holiday Discounts,1,3,No,9.37,No
2024-07-24,Referral,New,Mobile,Firefox,Android,Maharashtra,Checkout,Contact Us,Product Launch,6,3,Yes,3.47,No
2024-08-28,Organic,Returning,Desktop,Internet Explorer,Windows,Maharashtra,Product Page,Homepage,Spring Sale,5,4,No,1.58,No
2024-07-17,Organic,Returning,Mobile,Safari,iOS,Uttar Pradesh,Checkout,Homepage,Spring Sale,3,3,No,2.64,No
2024-08-09,Organic,New,Desktop,Chrome,Windows,Uttar Pradesh,Homepage,Homepage,Holiday Discounts,2,4,No,1.51,No
2024-08-01,Direct,New,Mobile,Chrome,Android,Andhra Pradesh,Product Page,Product Page,Newsletter,5,4,No,2.37,No
2024-09-28,Referral,New,Desktop,Chrome,Windows,Uttar Pradesh,Blog,Product Page,Product Launch,5,1,Yes,1.30,No
2024-08-14,Organic,New,Mobile,Chrome,Android,Arunachal Pradesh,Checkout,Product Page,Spring Sale,6,5,No,8.23,No
2024-10-12,Referral,New,Mobile,Chrome,Android,Maharashtra,Blog,Product Page,Holiday Discounts,4,4,No,8.88,No
2024-08-14,Organic,Returning,Desktop,Safari,macOS,Meghalaya,Homepage,Homepage,Spring Sale,1,0,Yes,4.49,No
2024-07-31,Organic,Returning,Mobile,Chrome,Android,West Bengal,Product Page,Homepage,Product Launch,8,4,No,2.07,No
2024-10-11,Referral,New,Desktop,Safari,macOS,Odisha,Homepage,Product Page,Holiday Discounts,1,1,No,4.45,No
2024-10-14,Organic,Returning,Mobile,Firefox,Windows,Maharashtra,Product Page,Checkout,Holiday Discounts,3,5,No,1.31,No
2024-09-07,Organic,New,Mobile,Safari,iOS,Punjab,Blog,Homepage,Holiday Discounts,4,2,Yes,4.48,No
2024-10-06,Direct,New,Mobile,Chrome,Android,Karnataka,Blog,Product Page,Holiday Discounts,5,2,No,9.30,No
2024-09-12,Organic,Returning,Mobile,Chrome,Android,Andhra Pradesh,Product Page,Homepage,Product Launch,3,5,No,1.56,No
2024-08-04,Organic,New,Desktop,Chrome,Windows,Madhya Pradesh,Product Page,Product Page,Holiday Discounts,0,4,No,2.25,Yes
2024-09-22,Referral,New,Mobile,Chrome,Android,Telangana,Homepage,Product Page,Product Launch,7,2,No,4.38,Yes
2024-09-30,Organic,New,Mobile,Firefox,iOS,Haryana,Contact Us,Product Page,Holiday Discounts,6,2,Yes,8.43,No
2024-09-21,Organic,Returning,Mobile,Chrome,Android,Maharashtra,Homepage,Homepage,Holiday Discounts,2,3,No,4.32,No
2024-07-22,Direct,New,Tablet,Chrome,Android,Uttar Pradesh,Checkout,Checkout,Holiday Discounts,1,4,No,8.39,No
2024-08-18,Organic,New,Mobile,Chrome,Android,Tamil Nadu,Contact Us,Contact Us,Spring Sale,1,4,No,4.19,Yes
2024-09-16,Direct,New,Mobile,Chrome,Android,Bihar,Blog,Checkout,Spring Sale,6,3,Yes,4.95,No
2024-10-04,Direct,New,Mobile,Chrome,Android,Nagaland,Contact Us,Product Page,Spring Sale,4,1,No,3.49,Yes
2024-09-20,Direct,Returning,Desktop,Chrome,Windows,Telangana,Homepage,Homepage,Product Launch,10,3,No,7.20,Yes
2024-08-29,Organic,Returning,Desktop,Chrome,Windows,Mizoram,Homepage,Homepage,Spring Sale,6,3,Yes,1.14,No
2024-08-02,Organic,New,Mobile,Chrome,Android,Madhya Pradesh,Homepage,Homepage,Newsletter,3,3,No,4.97,Yes
2024-09-26,Direct,New,Mobile,Chrome,Android,Haryana,Homepage,Checkout,Holiday Discounts,3,2,Yes,5.76,No
2024-10-04,Organic,Returning,Mobile,Firefox,iOS,Madhya Pradesh,Checkout,Product Page,Spring Sale,8,3,No,8.50,No
2024-09-17,Organic,Returning,Desktop,Chrome,Windows,Karnataka,Homepage,Blog,Holiday Discounts,4,2,No,7.47,Yes
2024-09-19,Direct,New,Mobile,Firefox,iOS,Karnataka,Homepage,Checkout,Spring Sale,4,2,No,4.48,Yes
2024-09-19,Organic,Returning,Mobile,Chrome,Android,Odisha,Homepage,Product Page,Spring Sale,7,4,No,2.05,Yes
2024-08-16,Organic,New,Desktop,Firefox,macOS,Madhya Pradesh,Product Page,Checkout,Spring Sale,5,5,No,2.01,No
2024-08-31,Direct,New,Desktop,Safari,macOS,Mizoram,Checkout,Product Page,Holiday Discounts,2,2,No,3.39,No
2024-08-02,Organic,Returning,Mobile,Chrome,Android,Karnataka,Product Page,Checkout,Product Launch,2,6,No,6.82,Yes
2024-07-22,Organic,Returning,Mobile,Safari,iOS,Assam,Product Page,Homepage,Product Launch,5,5,No,2.37,No
2024-09-26,Organic,New,Mobile,Chrome,Android,Tamil Nadu,Product Page,Contact Us,Spring Sale,5,1,No,2.34,Yes
2024-08-07,Direct,Returning,Tablet,Firefox,iOS,Rajasthan,Homepage,Checkout,Spring Sale,8,5,No,3.07,Yes
2024-09-17,Referral,New,Mobile,Chrome,Android,Meghalaya,Homepage,Product Page,Spring Sale,5,4,No,1.52,Yes
2024-08-10,Organic,Returning,Mobile,Safari,iOS,Maharashtra,Homepage,Homepage,Holiday Discounts,6,1,Yes,2.16,No
2024-10-06,Organic,New,Mobile,Internet Explorer,Windows,Assam,Blog,Product Page,Spring Sale,5,5,No,1.41,No
2024-10-13,Organic,Returning,Desktop,Chrome,Windows,Uttar Pradesh,Homepage,Homepage,Holiday Discounts,5,1,Yes,2.70,No
2024-07-16,Organic,New,Desktop,Chrome,macOS,Maharashtra,Contact Us,Product Page,Holiday Discounts,2,0,Yes,4.49,No
2024-07-21,Referral,New,Mobile,Safari,iOS,Telangana,Product Page,Blog,Newsletter,3,0,Yes,1.32,No
2024-10-01,Organic,New,Mobile,Chrome,Android,Maharashtra,Homepage,Homepage,Holiday Discounts,3,4,No,2.87,No
2024-10-07,Referral,Returning,Mobile,Chrome,Android,Andhra Pradesh,Product Page,Product Page,Holiday Discounts,1,2,No,3.76,No
2024-09-25,Organic,Returning,Mobile,Internet Explorer,Windows,Karnataka,Blog,Homepage,Product Launch,6,3,No,5.96,No
2024-08-24,Organic,Returning,Mobile,Chrome,Android,Uttar Pradesh,Homepage,Homepage,Newsletter,3,1,No,3.13,Yes
2024-07-30,Organic,New,Mobile,Internet Explorer,Windows,Maharashtra,Homepage,Product Page,Spring Sale,3,0,Yes,8.89,No
2024-09-18,Organic,Returning,Mobile,Safari,iOS,Karnataka,Product Page,Contact Us,Spring Sale,4,1,No,3.64,Yes
2024-07-26,Direct,Returning,Desktop,Safari,macOS,Lakshadweep,Homepage,Checkout,Newsletter,5,3,No,2.51,No
2024-08-08,Referral,Returning,Mobile,Chrome,Android,Jammu and Kashmir,Blog,Product Page,Spring Sale,3,2,No,4.47,Yes
2024-09-23,Direct,Returning,Desktop,Chrome,macOS,Tamil Nadu,Homepage,Blog,Holiday Discounts,1,1,Yes,5.99,No
2024-10-02,Referral,New,Desktop,Safari,macOS,Rajasthan,Homepage,Product Page,Holiday Discounts,13,1,Yes,5.94,No
2024-07-21,Direct,New,Desktop,Chrome,macOS,Uttar Pradesh,Checkout,Checkout,Product Launch,5,1,Yes,9.24,No
2024-07-28,Referral,New,Mobile,Safari,iOS,Telangana,Checkout,Homepage,Spring Sale,0,5,No,2.81,Yes
2024-07-19,Direct,New,Mobile,Safari,iOS,Tamil Nadu,Homepage,Product Page,Spring Sale,7,2,No,9.47,No
2024-08-10,Direct,Returning,Desktop,Chrome,macOS,Uttar Pradesh,Homepage,Checkout,Product Launch,7,2,No,5.45,Yes
2024-07-22,Paid,New,Desktop,Safari,macOS,Rajasthan,Contact Us,Product Page,Newsletter,6,3,Yes,6.39,No
2024-09-11,Direct,New,Mobile,Chrome,Android,Delhi,Checkout,Checkout,Spring Sale,1,4,No,9.86,No
2024-07-31,Direct,New,Mobile,Chrome,Android,Rajasthan,Homepage,Blog,Holiday Discounts,7,4,No,3.86,No
2024-09-11,Referral,Returning,Mobile,Chrome,Android,Haryana,Blog,Homepage,Holiday Discounts,6,7,No,6.19,No
2024-08-20,Organic,New,Desktop,Chrome,macOS,Madhya Pradesh,Homepage,Product Page,Spring Sale,4,5,No,2.93,No
2024-07-19,Organic,New,Mobile,Chrome,Android,Haryana,Homepage,Homepage,Product Launch,7,1,Yes,6.88,No
2024-09-20,Organic,New,Desktop,Chrome,Linux,Rajasthan,Product Page,Product Page,Spring Sale,3,0,Yes,2.78,No
2024-10-09,Organic,Returning,Desktop,Safari,macOS,Rajasthan,Blog,Contact Us,Holiday Discounts,4,5,No,5.23,No
2024-09-16,Organic,New,Desktop,Safari,macOS,Rajasthan,Homepage,Blog,Holiday Discounts,4,2,Yes,6.28,No
2024-09-21,Direct,Returning,Desktop,Firefox,Windows,Telangana,Product Page,Product Page,Holiday Discounts,2,1,No,1.30,Yes
2024-08-07,Direct,New,Mobile,Safari,iOS,Maharashtra,Checkout,Product Page,Product Launch,5,3,Yes,5.70,No
2024-07-23,Organic,New,Mobile,Edge,Windows,Tamil Nadu,Homepage,Homepage,Product Launch,5,5,No,5.16,No
2024-09-03,Organic,New,Mobile,Chrome,Android,Andhra Pradesh,Homepage,Homepage,Newsletter,1,4,No,5.54,No
2024-07-30,Organic,Returning,Mobile,Chrome,Android,Maharashtra,Homepage,Checkout,Holiday Discounts,4,5,No,3.13,Yes
2024-09-05,Organic,New,Mobile,Chrome,Android,West Bengal,Homepage,Checkout,Spring Sale,5,2,No,8.08,No
2024-10-11,Direct,Returning,Mobile,Safari,iOS,Maharashtra,Checkout,Product Page,Newsletter,2,4,No,3.02,Yes
2024-08-14,Referral,Returning,Mobile,Firefox,iOS,Punjab,Homepage,Contact Us,Spring Sale,4,4,No,3.20,Yes
2024-10-03,Organic,New,Mobile,Edge,Windows,Karnataka,Blog,Product Page,Spring Sale,10,4,No,7.29,Yes
2024-10-10,Referral,Returning,Mobile,Safari,iOS,Maharashtra,Homepage,Homepage,Holiday Discounts,2,0,Yes,2.83,No
2024-09-05,Direct,Returning,Mobile,Chrome,Android,Maharashtra,Homepage,Product Page,Newsletter,1,1,Yes,9.33,No
2024-10-11,Direct,Returning,Mobile,Chrome,iOS,Assam,Contact Us,Product Page,Spring Sale,7,2,Yes,3.90,No
2024-09-18,Direct,Returning,Desktop,Safari,macOS,Maharashtra,Contact Us,Checkout,Product Launch,4,5,No,3.38,Yes
2024-08-02,Direct,Returning,Desktop,Chrome,Linux,Maharashtra,Product Page,Blog,Spring Sale,8,3,No,1.86,No
2024-09-15,Direct,New,Mobile,Chrome,iOS,Madhya Pradesh,Homepage,Product Page,Spring Sale,5,3,Yes,6.64,No
2024-09-27,Organic,New,Mobile,Internet Explorer,Windows,West Bengal,Contact Us,Product Page,Holiday Discounts,2,4,No,4.50,Yes
2024-07-29,Organic,New,Mobile,Edge,Windows,Karnataka,Homepage,Product Page,Holiday Discounts,7,1,No,6.77,Yes
2024-10-01,Organic,Returning,Desktop,Safari,macOS,Mizoram,Homepage,Contact Us,Holiday Discounts,5,2,Yes,1.84,No
2024-09-13,Direct,New,Mobile,Chrome,iOS,Uttar Pradesh,Homepage,Checkout,Holiday Discounts,6,3,Yes,7.22,No
2024-07-19,Paid,New,Mobile,Chrome,iOS,Madhya Pradesh,Contact Us,Contact Us,Product Launch,5,5,No,5.29,No
2024-09-11,Direct,Returning,Mobile,Chrome,iOS,Maharashtra,Homepage,Checkout,Holiday Discounts,6,3,No,8.37,No
2024-10-01,Referral,Returning,Mobile,Chrome,iOS,Assam,Product Page,Product Page,Holiday Discounts,4,5,No,7.44,Yes
2024-08-05,Organic,New,Mobile,Safari,iOS,Karnataka,Homepage,Checkout,Newsletter,1,2,Yes,3.58,No
2024-08-16,Organic,New,Mobile,Chrome,iOS,Karnataka,Homepage,Checkout,Spring Sale,5,4,No,8.82,Yes
2024-08-12,Referral,Returning,Desktop,Chrome,Linux,West Bengal,Homepage,Homepage,Spring Sale,7,3,No,6.37,Yes
2024-07-21,Organic,Returning,Mobile,Safari,iOS,Karnataka,Blog,Checkout,Spring Sale,8,2,No,5.12,Yes
2024-10-05,Direct,New,Desktop,Firefox,Windows,Uttar Pradesh,Product Page,Blog,Holiday Discounts,2,2,No,6.58,Yes
2024-09-03,Organic,Returning,Mobile,Internet Explorer,Windows,Delhi,Contact Us,Checkout,Newsletter,5,1,No,4.51,No
2024-07-17,Direct,New,Mobile,Chrome,iOS,Assam,Product Page,Product Page,Spring Sale,5,2,No,7.01,No
2024-09-24,Organic,New,Desktop,Chrome,Linux,Haryana,Homepage,Blog,Spring Sale,9,1,No,1.84,Yes
2024-09-02,Paid,Returning,Mobile,Chrome,iOS,Telangana,Homepage,Contact Us,Holiday Discounts,8,3,No,4.27,No
2024-09-09,Organic,Returning,Mobile,Chrome,iOS,Bihar,Product Page,Contact Us,Spring Sale,5,2,No,9.60,Yes
2024-08-08,Organic,New,Mobile,Chrome,Android,Uttar Pradesh,Product Page,Homepage,Spring Sale,7,3,No,7.61,Yes
2024-10-10,Organic,New,Desktop,Internet Explorer,Windows,Mizoram,Homepage,Blog,Spring Sale,5,6,No,4.63,No
2024-10-05,Organic,New,Mobile,Internet Explorer,Windows,Goa,Product Page,Checkout,Spring Sale,1,2,Yes,3.16,No
2024-09-06,Organic,New,Mobile,Safari,iOS,Madhya Pradesh,Checkout,Product Page,Newsletter,10,4,No,2.32,No
2024-09-04,Direct,New,Tablet,Safari,Windows,Madhya Pradesh,Product Page,Contact Us,Newsletter,2,2,Yes,5.57,No
2024-08-07,Organic,New,Mobile,Chrome,Android,Maharashtra,Checkout,Contact Us,Product Launch,8,4,No,5.92,Yes
2024-08-05,Organic,New,Mobile,Chrome,Android,Maharashtra,Product Page,Blog,Holiday Discounts,9,4,No,8.53,Yes
2024-08-18,Direct,Returning,Desktop,Chrome,Linux,Tamil Nadu,Homepage,Product Page,Product Launch,7,4,No,1.20,No
2024-09-23,Direct,Returning,Mobile,Safari,iOS,Andhra Pradesh,Product Page,Product Page,Spring Sale,10,1,No,3.34,No
2024-09-27,Organic,New,Mobile,Chrome,Android,Jammu and Kashmir,Homepage,Homepage,Spring Sale,8,1,No,9.06,No
2024-09-13,Organic,New,Mobile,Chrome,Android,West Bengal,Checkout,Homepage,Newsletter,6,1,No,4.26,No
2024-08-24,Direct,New,Desktop,Firefox,Windows,Madhya Pradesh,Homepage,Homepage,Spring Sale,3,3,No,3.91,No
2024-07-21,Organic,Returning,Desktop,Safari,macOS,West Bengal,Homepage,Homepage,Product Launch,3,2,Yes,9.23,No
2024-09-14,Referral,New,Desktop,Chrome,Linux,Telangana,Homepage,Blog,Spring Sale,8,1,No,7.23,Yes
2024-08-12,Direct,New,Tablet,Safari,iOS,Tamil Nadu,Homepage,Checkout,Holiday Discounts,5,6,No,9.12,Yes
2024-09-04,Organic,New,Mobile,Safari,iOS,Maharashtra,Contact Us,Checkout,Newsletter,6,3,No,3.57,Yes
2024-10-06,Organic,Returning,Tablet,Chrome,iOS,Madhya Pradesh,Homepage,Product Page,Spring Sale,12,1,No,6.04,Yes
2024-08-26,Organic,New,Mobile,Edge,Windows,Rajasthan,Blog,Product Page,Spring Sale,6,1,No,6.82,No
2024-09-08,Direct,New,Mobile,Safari,iOS,Assam,Homepage,Homepage,Spring Sale,3,0,Yes,9.22,No
2024-08-25,Referral,New,Mobile,Edge,Windows,Meghalaya,Homepage,Checkout,Holiday Discounts,6,1,Yes,9.46,No
2024-09-09,Referral,New,Mobile,Chrome,Android,Tamil Nadu,Product Page,Blog,Spring Sale,4,1,No,9.42,Yes
2024-07-30,Organic,New,Desktop,Edge,Windows,Odisha,Homepage,Blog,Holiday Discounts,4,2,No,3.44,No
2024-07-23,Organic,New,Mobile,Internet Explorer,Windows,Tamil Nadu,Homepage,Homepage,Holiday Discounts,5,5,No,5.08,No
2024-09-12,Organic,New,Mobile,Edge,Windows,Delhi,Homepage,Product Page,Spring Sale,4,3,Yes,5.49,No
2024-10-10,Direct,New,Mobile,Chrome,Android,Assam,Homepage,Checkout,Newsletter,5,3,No,1.05,No
2024-10-01,Organic,New,Mobile,Chrome,Android,Bihar,Checkout,Product Page,Spring Sale,3,1,No,6.75,Yes
2024-10-12,Organic,New,Mobile,Safari,iOS,Tamil Nadu,Checkout,Product Page,Spring Sale,2,5,No,3.65,Yes
2024-07-28,Referral,New,Desktop,Safari,macOS,West Bengal,Homepage,Product Page,Spring Sale,6,5,No,3.80,No
2024-08-21,Organic,New,Mobile,Chrome,Android,Madhya Pradesh,Homepage,Contact Us,Holiday Discounts,4,4,No,4.59,No
2024-07-30,Organic,New,Desktop,Chrome,Linux,Maharashtra,Homepage,Product Page,Holiday Discounts,2,1,Yes,2.94,No
2024-08-05,Organic,New,Desktop,Chrome,Windows,Karnataka,Product Page,Product Page,Product Launch,5,3,No,5.66,No
2024-08-19,Organic,New,Desktop,Chrome,Linux,Jammu and Kashmir,Homepage,Checkout,Holiday Discounts,6,4,No,8.09,No
2024-07-17,Organic,Returning,Desktop,Chrome,macOS,Haryana,Product Page,Product Page,Product Launch,5,1,No,2.72,Yes
2024-10-02,Organic,New,Mobile,Safari,iOS,Uttar Pradesh,Product Page,Product Page,Holiday Discounts,3,3,Yes,2.53,No
2024-09-02,Organic,Returning,Desktop,Safari,macOS,Telangana,Checkout,Contact Us,Holiday Discounts,5,6,No,7.01,No
2024-10-12,Direct,Returning,Mobile,Safari,iOS,Punjab,Homepage,Checkout,Holiday Discounts,3,1,Yes,2.19,No
2024-10-05,Organic,New,Mobile,Safari,iOS,Madhya Pradesh,Blog,Contact Us,Spring Sale,6,2,No,1.25,Yes
2024-07-27,Organic,New,Mobile,Safari,iOS,Uttar Pradesh,Homepage,Product Page,Spring Sale,8,6,No,1.19,Yes
2024-09-17,Organic,New,Desktop,Chrome,macOS,Bihar,Homepage,Homepage,Spring Sale,6,4,No,2.23,Yes
2024-08-27,Direct,New,Mobile,Chrome,Android,Meghalaya,Product Page,Homepage,Newsletter,6,4,No,2.67,No
2024-07-19,Organic,Returning,Desktop,Safari,macOS,Goa,Homepage,Product Page,Spring Sale,5,3,No,9.26,No
2024-08-07,Direct,New,Desktop,Firefox,Windows,Rajasthan,Homepage,Product Page,Holiday Discounts,8,5,No,6.40,Yes
2024-08-26,Direct,Returning,Desktop,Firefox,Windows,Maharashtra,Homepage,Homepage,Holiday Discounts,8,3,No,7.17,Yes
2024-07-17,Organic,New,Mobile,Chrome,Android,Andhra Pradesh,Product Page,Product Page,Holiday Discounts,3,4,No,5.16,Yes
2024-10-04,Organic,New,Mobile,Safari,iOS,Madhya Pradesh,Blog,Homepage,Product Launch,9,1,No,6.04,Yes
2024-09-24,Organic,New,Mobile,Firefox,Android,Daman and Diu,Homepage,Checkout,Spring Sale,3,0,Yes,8.93,No
2024-09-16,Organic,Returning,Desktop,Safari,macOS,Maharashtra,Product Page,Product Page,Product Launch,2,1,No,4.23,No
2024-08-10,Organic,Returning,Desktop,Chrome,macOS,Andhra Pradesh,Contact Us,Homepage,Spring Sale,5,2,Yes,6.10,No
2024-09-16,Organic,Returning,Desktop,Chrome,macOS,Maharashtra,Contact Us,Homepage,Holiday Discounts,1,3,Yes,1.16,No
2024-08-10,Direct,New,Tablet,Chrome,Windows,Andhra Pradesh,Blog,Blog,Spring Sale,6,4,No,9.25,No
2024-10-04,Direct,Returning,Mobile,Chrome,Android,Rajasthan,Homepage,Contact Us,Product Launch,6,1,Yes,5.33,No
2024-07-27,Paid,New,Desktop,Safari,macOS,Uttar Pradesh,Blog,Product Page,Holiday Discounts,2,4,No,6.70,No
2024-09-11,Organic,New,Desktop,Firefox,Windows,Andhra Pradesh,Product Page,Product Page,Spring Sale,5,3,No,1.86,Yes
2024-10-01,Paid,Returning,Mobile,Chrome,Android,Odisha,Homepage,Contact Us,Spring Sale,6,4,No,4.49,No
2024-09-03,Paid,Returning,Mobile,Safari,iOS,Punjab,Homepage,Product Page,Holiday Discounts,7,3,Yes,7.65,No
2024-09-30,Organic,Returning,Mobile,Chrome,Android,Maharashtra,Checkout,Contact Us,Holiday Discounts,2,1,Yes,8.65,No
2024-10-04,Organic,Returning,Mobile,Firefox,Android,Uttar Pradesh,Checkout,Product Page,Holiday Discounts,3,2,No,3.67,No
2024-09-20,Organic,New,Mobile,Safari,iOS,Uttar Pradesh,Blog,Checkout,Spring Sale,4,4,No,4.27,No
2024-09-21,Organic,New,Mobile,Chrome,Android,Maharashtra,Blog,Homepage,Newsletter,7,2,No,6.00,No
2024-09-18,Organic,New,Mobile,Chrome,Android,Maharashtra,Contact Us,Checkout,Holiday Discounts,4,2,No,2.98,No
2024-08-18,Organic,Returning,Mobile,Chrome,Android,Gujarat,Homepage,Product Page,Product Launch,3,5,No,1.35,No
2024-08-20,Organic,New,Mobile,Safari,iOS,Bihar,Homepage,Checkout,Newsletter,8,3,No,8.90,Yes
2024-10-06,Organic,New,Desktop,Chrome,macOS,Madhya Pradesh,Homepage,Homepage,Spring Sale,4,5,No,7.78,No
